sale_id,sale_date,customer_id,product_id,region_id,quantity,unit_price,discount,total_sale,product_name,category,product_price,stock_quantity,first_name,last_name,email,gender,age,loyalty_status,signup_date,customer_region,sale_region,subregion,year,quarter,month,month_name,day,day_of_week,day_name
2026-000351,2026-12-17,75,14,1,1,35.49,0.1,31.94,,,,,,,,,,,,,,,2026,4,12,December,17,4,Thursday
2026-000352,2026-12-18,29,5,4,2,16.49,0.05,31.32,,,,,,,,,,,,,,,2026,4,12,December,18,5,Friday
2026-000353,2026-12-19,87,7,2,3,14.99,0.1,40.47,,,,,,,,,,,,,,,2026,4,12,December,19,6,Saturday
2026-000354,2026-12-20,34,3,1,1,10.49,0.0,10.49,,,,,,,,,,,,,,,2026,4,12,December,20,0,Sunday
2026-000355,2026-12-21,61,12,3,1,20.49,0.05,19.46,,,,,,,,,,,,,,,2026,4,12,December,21,1,Monday
2026-000356,2026-12-22,105,6,4,2,13.49,0.05,25.61,,,,,,,,,,,,,,,2026,4,12,December,22,2,Tuesday
2026-000357,2026-12-23,42,10,2,1,27.99,0.0,27.99,,,,,,,,,,,,,,,2026,4,12,December,23,3,Wednesday
2026-000358,2026-12-24,78,1,1,1,7.49,0.0,7.49,,,,,,,,,,,,,,,2026,4,12,December,24,4,Thursday
2026-000359,2026-12-25,55,4,3,1,30.49,0.0,30.49,,,,,,,,,,,,,,,2026,4,12,December,25,5,Friday
2026-000360,2026-12-26,69,8,2,1,13.99,0.0,13.99,,,,,,,,,,,,,,,2026,4,12,December,26,6,Saturday
2026-000361,2026-12-27,15,15,4,1,25.49,0.1,22.94,,,,,,,,,,,,,,,2026,4,12,December,27,0,Sunday
2026-000362,2026-12-28,90,3,1,2,10.49,0.05,19.93,,,,,,,,,,,,,,,2026,4,12,December,28,1,Monday
2026-000363,2026-12-29,33,7,3,1,14.99,0.05,14.24,,,,,,,,,,,,,,,2026,4,12,December,29,2,Tuesday
2026-000364,2026-12-30,98,12,2,1,20.49,0.0,20.49,,,,,,,,,,,,,,,2026,4,12,December,30,3,Wednesday
2026-000365,2026-12-31,50,6,1,3,13.49,0.1,36.42,,,,,,,,,,,,,,,2026,4,12,December,31,4,Thursday
2027-000001,2027-01-01,48,7,2,1,15.49,0.05,14.72,,,,,,,,,,,,,,,2027,1,1,January,1,5,Friday
2027-000002,2027-01-02,95,12,3,2,20.99,0.05,39.88,,,,,,,,,,,,,,,2027,1,1,January,2,6,Saturday
2027-000003,2027-01-03,60,6,1,3,13.99,0.1,37.77,,,,,,,,,,,,,,,2027,1,1,January,3,0,Sunday
2027-000004,2027-01-04,84,10,4,1,28.99,0.05,27.54,,,,,,,,,,,,,,,2027,1,1,January,4,1,Monday
2027-000005,2027-01-05,24,3,2,1,10.99,0.0,10.99,,,,,,,,,,,,,,,2027,1,1,January,5,2,Tuesday
2027-000006,2027-01-06,98,15,3,1,25.99,0.1,23.39,,,,,,,,,,,,,,,2027,1,1,January,6,3,Wednesday
2027-000007,2027-01-07,51,8,1,2,14.49,0.05,27.46,,,,,,,,,,,,,,,2027,1,1,January,7,4,Thursday
2027-000008,2027-01-08,69,11,4,3,22.99,0.1,62.07,,,,,,,,,,,,,,,2027,1,1,January,8,5,Friday
2027-000009,2027-01-09,21,2,2,1,9.99,0.0,9.99,,,,,,,,,,,,,,,2027,1,1,January,9,6,Saturday
2027-000010,2027-01-10,112,9,3,1,18.49,0.0,18.49,,,,,,,,,,,,,,,2027,1,1,January,10,0,Sunday
2027-000011,2027-01-11,78,14,1,1,35.99,0.1,32.39,,,,,,,,,,,,,,,2027,1,1,January,11,1,Monday
2027-000012,2027-01-12,30,5,4,2,16.99,0.05,32.29,,,,,,,,,,,,,,,2027,1,1,January,12,2,Tuesday
2027-000013,2027-01-13,90,7,2,3,15.49,0.1,41.72,,,,,,,,,,,,,,,2027,1,1,January,13,3,Wednesday
2027-000014,2027-01-14,35,3,1,1,10.99,0.0,10.99,,,,,,,,,,,,,,,2027,1,1,January,14,4,Thursday
2027-000015,2027-01-15,63,12,3,1,20.99,0.05,19.94,,,,,,,,,,,,,,,2027,1,1,January,15,5,Friday
2027-000016,2027-01-16,108,6,4,2,13.99,0.1,25.18,,,,,,,,,,,,,,,2027,1,1,January,16,6,Saturday
2027-000017,2027-01-17,43,10,2,1,28.99,0.0,28.99,,,,,,,,,,,,,,,2027,1,1,January,17,0,Sunday
2027-000018,2027-01-18,81,1,1,1,7.99,0.0,7.99,,,,,,,,,,,,,,,2027,1,1,January,18,1,Monday
2027-000019,2027-01-19,57,4,3,1,30.99,0.05,29.44,,,,,,,,,,,,,,,2027,1,1,January,19,2,Tuesday
2027-000020,2027-01-20,70,8,2,1,14.49,0.0,14.49,,,,,,,,,,,,,,,2027,1,1,January,20,3,Wednesday
2027-000021,2027-01-21,16,15,4,1,25.99,0.1,23.39,,,,,,,,,,,,,,,2027,1,1,January,21,4,Thursday
2027-000022,2027-01-22,93,3,1,2,10.99,0.05,20.89,,,,,,,,,,,,,,,2027,1,1,January,22,5,Friday
2027-000023,2027-01-23,34,7,3,1,15.49,0.05,14.72,,,,,,,,,,,,,,,2027,1,1,January,23,6,Saturday
2027-000024,2027-01-24,101,12,2,1,20.99,0.0,20.99,,,,,,,,,,,,,,,2027,1,1,January,24,0,Sunday
2027-000025,2027-01-25,52,6,1,3,13.99,0.1,37.77,,,,,,,,,,,,,,,2027,1,1,January,25,1,Monday
2027-000026,2027-01-26,23,10,4,1,28.99,0.05,27.54,,,,,,,,,,,,,,,2027,1,1,January,26,2,Tuesday
2027-000027,2027-01-27,83,2,3,1,9.99,0.0,9.99,,,,,,,,,,,,,,,2027,1,1,January,27,3,Wednesday
2027-000028,2027-01-28,62,14,2,1,35.99,0.1,32.39,,,,,,,,,,,,,,,2027,1,1,January,28,4,Thursday
2027-000029,2027-01-29,38,5,1,2,16.99,0.05,32.29,,,,,,,,,,,,,,,2027,1,1,January,29,5,Friday
2027-000030,2027-01-30,110,3,4,1,10.99,0.0,10.99,,,,,,,,,,,,,,,2027,1,1,January,30,6,Saturday
2027-000031,2027-01-31,48,11,2,1,22.99,0.0,22.99,,,,,,,,,,,,,,,2027,1,1,January,31,0,Sunday
2027-000032,2027-02-01,74,8,3,1,14.49,0.0,14.49,,,,,,,,,,,,,,,2027,1,2,February,1,1,Monday
2027-000033,2027-02-02,19,4,1,1,30.99,0.1,27.89,,,,,,,,,,,,,,,2027,1,2,February,2,2,Tuesday
2027-000034,2027-02-03,98,6,4,2,13.99,0.1,25.18,,,,,,,,,,,,,,,2027,1,2,February,3,3,Wednesday
2027-000035,2027-02-04,54,9,3,1,18.49,0.0,18.49,,,,,,,,,,,,,,,2027,1,2,February,4,4,Thursday
2027-000036,2027-02-05,87,12,2,1,20.99,0.0,20.99,,,,,,,,,,,,,,,2027,1,2,February,5,5,Friday
2027-000037,2027-02-06,30,7,1,3,15.49,0.1,41.72,,,,,,,,,,,,,,,2027,1,2,February,6,6,Saturday
2027-000038,2027-02-07,79,3,4,1,10.99,0.0,10.99,,,,,,,,,,,,,,,2027,1,2,February,7,0,Sunday
2027-000039,2027-02-08,13,15,2,1,25.99,0.1,23.39,,,,,,,,,,,,,,,2027,1,2,February,8,1,Monday
2027-000040,2027-02-09,69,10,3,1,28.99,0.0,28.99,,,,,,,,,,,,,,,2027,1,2,February,9,2,Tuesday
2027-000041,2027-02-10,115,1,1,2,7.99,0.0,15.98,,,,,,,,,,,,,,,2027,1,2,February,10,3,Wednesday
2027-000042,2027-02-11,43,8,4,1,14.49,0.0,14.49,,,,,,,,,,,,,,,2027,1,2,February,11,4,Thursday
2027-000043,2027-02-12,60,14,2,1,35.99,0.1,32.39,,,,,,,,,,,,,,,2027,1,2,February,12,5,Friday
2027-000044,2027-02-13,32,5,3,1,16.99,0.0,16.99,,,,,,,,,,,,,,,2027,1,2,February,13,6,Saturday
2027-000045,2027-02-14,90,7,2,2,15.49,0.1,27.88,,,,,,,,,,,,,,,2027,1,2,February,14,0,Sunday
2027-000046,2027-02-15,36,12,1,1,20.99,0.0,20.99,,,,,,,,,,,,,,,2027,1,2,February,15,1,Monday
2027-000047,2027-02-16,97,6,3,3,13.99,0.1,37.77,,,,,,,,,,,,,,,2027,1,2,February,16,2,Tuesday
2027-000048,2027-02-17,51,4,4,1,30.99,0.05,29.44,,,,,,,,,,,,,,,2027,1,2,February,17,3,Wednesday
2027-000049,2027-02-18,69,3,2,1,10.99,0.0,10.99,,,,,,,,,,,,,,,2027,1,2,February,18,4,Thursday
2027-000050,2027-02-19,21,10,1,1,28.99,0.05,27.54,,,,,,,,,,,,,,,2027,1,2,February,19,5,Friday
2027-000051,2027-02-20,78,8,3,1,14.49,0.0,14.49,,,,,,,,,,,,,,,2027,1,2,February,20,6,Saturday
2027-000052,2027-02-21,30,15,4,1,25.99,0.1,23.39,,,,,,,,,,,,,,,2027,1,2,February,21,0,Sunday
2027-000053,2027-02-22,62,6,2,2,13.99,0.05,26.59,,,,,,,,,,,,,,,2027,1,2,February,22,1,Monday
2027-000054,2027-02-23,45,9,1,1,18.49,0.0,18.49,,,,,,,,,,,,,,,2027,1,2,February,23,2,Tuesday
2027-000055,2027-02-24,81,12,3,1,20.99,0.0,20.99,,,,,,,,,,,,,,,2027,1,2,February,24,3,Wednesday
2027-000056,2027-02-25,57,7,4,3,15.49,0.1,41.72,,,,,,,,,,,,,,,2027,1,2,February,25,4,Thursday
2027-000057,2027-02-26,71,3,2,1,10.99,0.0,10.99,,,,,,,,,,,,,,,2027,1,2,February,26,5,Friday
2027-000058,2027-02-27,16,10,1,1,28.99,0.0,28.99,,,,,,,,,,,,,,,2027,1,2,February,27,6,Saturday
2027-000059,2027-02-28,93,2,3,1,9.99,0.0,9.99,,,,,,,,,,,,,,,2027,1,2,February,28,0,Sunday
2027-000060,2027-03-01,35,14,4,1,35.99,0.1,32.39,,,,,,,,,,,,,,,2027,1,3,March,1,1,Monday
2027-000061,2027-03-02,101,5,1,2,16.99,0.05,32.29,,,,,,,,,,,,,,,2027,1,3,March,2,2,Tuesday
2027-000062,2027-03-03,52,11,2,1,22.99,0.0,22.99,,,,,,,,,,,,,,,2027,1,3,March,3,3,Wednesday
2027-000063,2027-03-04,23,8,3,1,14.49,0.0,14.49,,,,,,,,,,,,,,,2027,1,3,March,4,4,Thursday
2027-000064,2027-03-05,83,4,1,1,30.99,0.05,29.44,,,,,,,,,,,,,,,2027,1,3,March,5,5,Friday
2027-000065,2027-03-06,62,6,4,1,12.99,0.0,12.99,,,,,,,,,,,,,,,2027,1,3,March,6,6,Saturday
2027-000066,2027-03-07,39,9,2,1,18.49,0.0,18.49,,,,,,,,,,,,,,,2027,1,3,March,7,0,Sunday
2027-000067,2027-03-08,112,12,3,1,20.99,0.0,20.99,,,,,,,,,,,,,,,2027,1,3,March,8,1,Monday
2027-000068,2027-03-09,48,7,2,2,15.49,0.05,29.41,,,,,,,,,,,,,,,2027,1,3,March,9,2,Tuesday
2027-000069,2027-03-10,95,10,3,1,28.99,0.0,28.99,,,,,,,,,,,,,,,2027,1,3,March,10,3,Wednesday
2027-000070,2027-03-11,60,3,1,1,9.99,0.0,9.99,,,,,,,,,,,,,,,2027,1,3,March,11,4,Thursday
2027-000071,2027-03-12,84,12,4,1,20.99,0.1,18.89,,,,,,,,,,,,,,,2027,1,3,March,12,5,Friday
2027-000072,2027-03-13,24,6,2,3,13.99,0.1,37.77,,,,,,,,,,,,,,,2027,1,3,March,13,6,Saturday
2027-000073,2027-03-14,98,15,3,1,25.99,0.05,24.69,,,,,,,,,,,,,,,2027,1,3,March,14,0,Sunday
2027-000074,2027-03-15,51,8,1,2,14.49,0.0,28.98,,,,,,,,,,,,,,,2027,1,3,March,15,1,Monday
2027-000075,2027-03-16,69,11,4,1,22.99,0.0,22.99,,,,,,,,,,,,,,,2027,1,3,March,16,2,Tuesday
2027-000076,2027-03-17,21,2,2,1,9.99,0.0,9.99,,,,,,,,,,,,,,,2027,1,3,March,17,3,Wednesday
2027-000077,2027-03-18,112,9,3,1,17.99,0.0,17.99,,,,,,,,,,,,,,,2027,1,3,March,18,4,Thursday
2027-000078,2027-03-19,78,14,1,1,35.99,0.1,32.39,,,,,,,,,,,,,,,2027,1,3,March,19,5,Friday
2027-000079,2027-03-20,30,5,4,2,16.99,0.05,32.29,,,,,,,,,,,,,,,2027,1,3,March,20,6,Saturday
2027-000080,2027-03-21,90,7,2,3,15.49,0.1,41.72,,,,,,,,,,,,,,,2027,1,3,March,21,0,Sunday
2027-000081,2027-03-22,35,3,1,1,10.99,0.0,10.99,,,,,,,,,,,,,,,2027,1,3,March,22,1,Monday
2027-000082,2027-03-23,63,12,3,1,20.99,0.05,19.94,,,,,,,,,,,,,,,2027,1,3,March,23,2,Tuesday
2027-000083,2027-03-24,108,6,4,2,13.99,0.05,26.59,,,,,,,,,,,,,,,2027,1,3,March,24,3,Wednesday
2027-000084,2027-03-25,43,10,2,1,27.99,0.0,27.99,,,,,,,,,,,,,,,2027,1,3,March,25,4,Thursday
2027-000085,2027-03-26,81,1,1,1,7.99,0.0,7.99,,,,,,,,,,,,,,,2027,1,3,March,26,5,Friday
2027-000086,2027-03-27,57,4,3,1,30.99,0.0,30.99,,,,,,,,,,,,,,,2027,1,3,March,27,6,Saturday
2027-000087,2027-03-28,71,8,2,1,14.49,0.0,14.49,,,,,,,,,,,,,,,2027,1,3,March,28,0,Sunday
2027-000088,2027-03-29,16,15,4,1,25.99,0.1,23.39,,,,,,,,,,,,,,,2027,1,3,March,29,1,Monday
2027-000089,2027-03-30,93,3,1,2,10.99,0.05,20.89,,,,,,,,,,,,,,,2027,1,3,March,30,2,Tuesday
2027-000090,2027-03-31,34,7,3,1,15.49,0.05,14.72,,,,,,,,,,,,,,,2027,1,3,March,31,3,Wednesday
2027-000091,2027-04-01,48,7,2,1,15.49,0.05,14.72,,,,,,,,,,,,,,,2027,2,4,April,1,4,Thursday
2027-000092,2027-04-02,95,12,3,2,20.99,0.05,39.88,,,,,,,,,,,,,,,2027,2,4,April,2,5,Friday
2027-000093,2027-04-03,60,6,1,3,13.99,0.1,37.77,,,,,,,,,,,,,,,2027,2,4,April,3,6,Saturday
2027-000094,2027-04-04,84,10,4,1,28.99,0.05,27.54,,,,,,,,,,,,,,,2027,2,4,April,4,0,Sunday
2027-000095,2027-04-05,24,3,2,1,10.99,0.0,10.99,,,,,,,,,,,,,,,2027,2,4,April,5,1,Monday
2027-000096,2027-04-06,98,15,3,1,25.99,0.1,23.39,,,,,,,,,,,,,,,2027,2,4,April,6,2,Tuesday
2027-000097,2027-04-07,51,8,1,2,14.49,0.05,27.46,,,,,,,,,,,,,,,2027,2,4,April,7,3,Wednesday
2027-000098,2027-04-08,69,11,4,3,22.99,0.1,62.07,,,,,,,,,,,,,,,2027,2,4,April,8,4,Thursday
2027-000099,2027-04-09,21,2,2,1,9.99,0.0,9.99,,,,,,,,,,,,,,,2027,2,4,April,9,5,Friday
2027-000100,2027-04-10,112,9,3,1,18.49,0.0,18.49,,,,,,,,,,,,,,,2027,2,4,April,10,6,Saturday
2027-000101,2027-04-11,78,14,1,1,35.99,0.1,32.39,,,,,,,,,,,,,,,2027,2,4,April,11,0,Sunday
2027-000102,2027-04-12,30,5,4,2,16.99,0.05,32.29,,,,,,,,,,,,,,,2027,2,4,April,12,1,Monday
2027-000103,2027-04-13,90,7,2,3,15.49,0.1,41.72,,,,,,,,,,,,,,,2027,2,4,April,13,2,Tuesday
2027-000104,2027-04-14,35,3,1,1,10.99,0.0,10.99,,,,,,,,,,,,,,,2027,2,4,April,14,3,Wednesday
2027-000105,2027-04-15,63,12,3,1,20.99,0.05,19.94,,,,,,,,,,,,,,,2027,2,4,April,15,4,Thursday
2027-000106,2027-04-16,108,6,4,2,13.99,0.1,25.18,,,,,,,,,,,,,,,2027,2,4,April,16,5,Friday
2027-000107,2027-04-17,43,10,2,1,28.99,0.0,28.99,,,,,,,,,,,,,,,2027,2,4,April,17,6,Saturday
2027-000108,2027-04-18,81,1,1,1,7.99,0.0,7.99,,,,,,,,,,,,,,,2027,2,4,April,18,0,Sunday
2027-000109,2027-04-19,57,4,3,1,30.99,0.05,29.44,,,,,,,,,,,,,,,2027,2,4,April,19,1,Monday
2027-000110,2027-04-20,70,8,2,1,14.49,0.0,14.49,,,,,,,,,,,,,,,2027,2,4,April,20,2,Tuesday
2027-000111,2027-04-21,16,15,4,1,25.99,0.1,23.39,,,,,,,,,,,,,,,2027,2,4,April,21,3,Wednesday
2027-000112,2027-04-22,93,3,1,2,10.99,0.05,20.89,,,,,,,,,,,,,,,2027,2,4,April,22,4,Thursday
2027-000113,2027-04-23,34,7,3,1,15.49,0.05,14.72,,,,,,,,,,,,,,,2027,2,4,April,23,5,Friday
2027-000114,2027-04-24,101,12,2,1,20.99,0.0,20.99,,,,,,,,,,,,,,,2027,2,4,April,24,6,Saturday
2027-000115,2027-04-25,52,6,1,3,13.99,0.1,37.77,,,,,,,,,,,,,,,2027,2,4,April,25,0,Sunday
2027-000116,2027-04-26,23,10,4,1,28.99,0.05,27.54,,,,,,,,,,,,,,,2027,2,4,April,26,1,Monday
2027-000117,2027-04-27,83,2,3,1,9.99,0.0,9.99,,,,,,,,,,,,,,,2027,2,4,April,27,2,Tuesday
2027-000118,2027-04-28,62,14,2,1,35.99,0.1,32.39,,,,,,,,,,,,,,,2027,2,4,April,28,3,Wednesday
2027-000119,2027-04-29,38,5,1,2,16.99,0.05,32.29,,,,,,,,,,,,,,,2027,2,4,April,29,4,Thursday
2027-000120,2027-04-30,110,3,4,1,10.99,0.0,10.99,,,,,,,,,,,,,,,2027,2,4,April,30,5,Friday
2027-000121,2027-05-01,74,8,3,1,14.49,0.0,14.49,,,,,,,,,,,,,,,2027,2,5,May,1,6,Saturday
2027-000122,2027-05-02,19,4,1,1,30.99,0.1,27.89,,,,,,,,,,,,,,,2027,2,5,May,2,0,Sunday
2027-000123,2027-05-03,98,6,4,2,13.99,0.1,25.18,,,,,,,,,,,,,,,2027,2,5,May,3,1,Monday
2027-000124,2027-05-04,54,9,3,1,18.49,0.0,18.49,,,,,,,,,,,,,,,2027,2,5,May,4,2,Tuesday
2027-000125,2027-05-05,87,12,2,1,20.99,0.0,20.99,,,,,,,,,,,,,,,2027,2,5,May,5,3,Wednesday
2027-000126,2027-05-06,30,7,1,3,15.49,0.1,41.72,,,,,,,,,,,,,,,2027,2,5,May,6,4,Thursday
2027-000127,2027-05-07,79,3,4,1,10.99,0.0,10.99,,,,,,,,,,,,,,,2027,2,5,May,7,5,Friday
2027-000128,2027-05-08,13,15,2,1,25.99,0.1,23.39,,,,,,,,,,,,,,,2027,2,5,May,8,6,Saturday
2027-000129,2027-05-09,69,10,3,1,28.99,0.0,28.99,,,,,,,,,,,,,,,2027,2,5,May,9,0,Sunday
2027-000130,2027-05-10,115,1,1,2,7.99,0.0,15.98,,,,,,,,,,,,,,,2027,2,5,May,10,1,Monday
2027-000131,2027-05-11,43,8,4,1,14.49,0.0,14.49,,,,,,,,,,,,,,,2027,2,5,May,11,2,Tuesday
2027-000132,2027-05-12,60,14,2,1,35.99,0.1,32.39,,,,,,,,,,,,,,,2027,2,5,May,12,3,Wednesday
2027-000133,2027-05-13,32,5,3,1,16.99,0.0,16.99,,,,,,,,,,,,,,,2027,2,5,May,13,4,Thursday
2027-000134,2027-05-14,90,7,2,2,15.49,0.1,27.88,,,,,,,,,,,,,,,2027,2,5,May,14,5,Friday
2027-000135,2027-05-15,36,12,1,1,20.99,0.0,20.99,,,,,,,,,,,,,,,2027,2,5,May,15,6,Saturday
2027-000136,2027-05-16,97,6,3,3,13.99,0.1,37.77,,,,,,,,,,,,,,,2027,2,5,May,16,0,Sunday
2027-000137,2027-05-17,51,4,4,1,30.99,0.05,29.44,,,,,,,,,,,,,,,2027,2,5,May,17,1,Monday
2027-000138,2027-05-18,69,3,2,1,10.99,0.0,10.99,,,,,,,,,,,,,,,2027,2,5,May,18,2,Tuesday
2027-000139,2027-05-19,21,10,1,1,28.99,0.05,27.54,,,,,,,,,,,,,,,2027,2,5,May,19,3,Wednesday
2027-000140,2027-05-20,78,8,3,1,14.49,0.0,14.49,,,,,,,,,,,,,,,2027,2,5,May,20,4,Thursday
2027-000141,2027-05-21,30,15,4,1,25.99,0.1,23.39,,,,,,,,,,,,,,,2027,2,5,May,21,5,Friday
2027-000142,2027-05-22,62,6,2,2,13.99,0.05,26.59,,,,,,,,,,,,,,,2027,2,5,May,22,6,Saturday
2027-000143,2027-05-23,45,9,1,1,18.49,0.0,18.49,,,,,,,,,,,,,,,2027,2,5,May,23,0,Sunday
2027-000144,2027-05-24,81,12,3,1,20.99,0.0,20.99,,,,,,,,,,,,,,,2027,2,5,May,24,1,Monday
2027-000145,2027-05-25,57,7,4,3,15.49,0.1,41.72,,,,,,,,,,,,,,,2027,2,5,May,25,2,Tuesday
2027-000146,2027-05-26,71,3,2,1,10.99,0.0,10.99,,,,,,,,,,,,,,,2027,2,5,May,26,3,Wednesday
2027-000147,2027-05-27,16,10,1,1,28.99,0.0,28.99,,,,,,,,,,,,,,,2027,2,5,May,27,4,Thursday
2027-000148,2027-05-28,93,2,3,1,9.99,0.0,9.99,,,,,,,,,,,,,,,2027,2,5,May,28,5,Friday
2027-000149,2027-05-29,35,14,4,1,35.99,0.1,32.39,,,,,,,,,,,,,,,2027,2,5,May,29,6,Saturday
2027-000150,2027-05-30,101,5,1,2,16.99,0.05,32.29,,,,,,,,,,,,,,,2027,2,5,May,30,0,Sunday
2027-000151,2027-05-31,52,11,2,1,22.99,0.0,22.99,,,,,,,,,,,,,,,2027,2,5,May,31,1,Monday
2027-000152,2027-06-01,23,8,3,1,14.49,0.0,14.49,,,,,,,,,,,,,,,2027,2,6,June,1,2,Tuesday
2027-000153,2027-06-02,83,4,1,1,30.99,0.05,29.44,,,,,,,,,,,,,,,2027,2,6,June,2,3,Wednesday
2027-000154,2027-06-03,62,6,4,1,12.99,0.0,12.99,,,,,,,,,,,,,,,2027,2,6,June,3,4,Thursday
2027-000155,2027-06-04,39,9,2,1,18.49,0.0,18.49,,,,,,,,,,,,,,,2027,2,6,June,4,5,Friday
2027-000156,2027-06-05,112,12,3,1,20.99,0.0,20.99,,,,,,,,,,,,,,,2027,2,6,June,5,6,Saturday
2027-000157,2027-06-06,48,7,2,2,15.49,0.05,29.41,,,,,,,,,,,,,,,2027,2,6,June,6,0,Sunday
2027-000158,2027-06-07,95,10,3,1,28.99,0.0,28.99,,,,,,,,,,,,,,,2027,2,6,June,7,1,Monday
2027-000159,2027-06-08,60,3,1,1,9.99,0.0,9.99,,,,,,,,,,,,,,,2027,2,6,June,8,2,Tuesday
2027-000160,2027-06-09,84,12,4,1,20.99,0.1,18.89,,,,,,,,,,,,,,,2027,2,6,June,9,3,Wednesday
2027-000161,2027-06-10,24,6,2,3,13.99,0.1,37.77,,,,,,,,,,,,,,,2027,2,6,June,10,4,Thursday
2027-000162,2027-06-11,98,15,3,1,25.99,0.05,24.69,,,,,,,,,,,,,,,2027,2,6,June,11,5,Friday
2027-000163,2027-06-12,51,8,1,2,14.49,0.0,28.98,,,,,,,,,,,,,,,2027,2,6,June,12,6,Saturday
2027-000164,2027-06-13,69,11,4,1,22.99,0.0,22.99,,,,,,,,,,,,,,,2027,2,6,June,13,0,Sunday
2027-000165,2027-06-14,21,2,2,1,9.99,0.0,9.99,,,,,,,,,,,,,,,2027,2,6,June,14,1,Monday
2027-000166,2027-06-15,112,9,3,1,17.99,0.0,17.99,,,,,,,,,,,,,,,2027,2,6,June,15,2,Tuesday
2027-000167,2027-06-16,78,14,1,1,35.99,0.1,32.39,,,,,,,,,,,,,,,2027,2,6,June,16,3,Wednesday
2027-000168,2027-06-17,30,5,4,2,16.99,0.05,32.29,,,,,,,,,,,,,,,2027,2,6,June,17,4,Thursday
2027-000169,2027-06-18,90,7,2,3,15.49,0.1,41.72,,,,,,,,,,,,,,,2027,2,6,June,18,5,Friday
2027-000170,2027-06-19,35,3,1,1,10.99,0.0,10.99,,,,,,,,,,,,,,,2027,2,6,June,19,6,Saturday
2027-000171,2027-06-20,63,12,3,1,20.99,0.05,19.94,,,,,,,,,,,,,,,2027,2,6,June,20,0,Sunday
2027-000172,2027-06-21,108,6,4,2,13.99,0.05,26.59,,,,,,,,,,,,,,,2027,2,6,June,21,1,Monday
2027-000173,2027-06-22,43,10,2,1,27.99,0.0,27.99,,,,,,,,,,,,,,,2027,2,6,June,22,2,Tuesday
2027-000174,2027-06-23,81,1,1,1,7.99,0.0,7.99,,,,,,,,,,,,,,,2027,2,6,June,23,3,Wednesday
2027-000175,2027-06-24,57,4,3,1,30.99,0.0,30.99,,,,,,,,,,,,,,,2027,2,6,June,24,4,Thursday
2027-000176,2027-06-25,71,8,2,1,14.49,0.0,14.49,,,,,,,,,,,,,,,2027,2,6,June,25,5,Friday
2027-000177,2027-06-26,16,15,4,1,25.99,0.1,23.39,,,,,,,,,,,,,,,2027,2,6,June,26,6,Saturday
2027-000178,2027-06-27,93,3,1,2,10.99,0.05,20.89,,,,,,,,,,,,,,,2027,2,6,June,27,0,Sunday
2027-000179,2027-06-28,34,7,3,1,15.49,0.05,14.72,,,,,,,,,,,,,,,2027,2,6,June,28,1,Monday
2027-000180,2027-06-29,101,12,2,1,20.99,0.0,20.99,,,,,,,,,,,,,,,2027,2,6,June,29,2,Tuesday
2027-000181,2027-06-30,52,6,1,3,13.99,0.1,37.77,,,,,,,,,,,,,,,2027,2,6,June,30,3,Wednesday
2027-000182,2027-07-01,48,7,2,2,15.49,0.1,27.88,,,,,,,,,,,,,,,2027,3,7,July,1,4,Thursday
2027-000183,2027-07-02,95,12,3,1,20.99,0.05,19.94,,,,,,,,,,,,,,,2027,3,7,July,2,5,Friday
2027-000184,2027-07-03,60,6,1,3,13.99,0.1,37.77,,,,,,,,,,,,,,,2027,3,7,July,3,6,Saturday
2027-000185,2027-07-04,84,10,4,1,28.99,0.1,26.09,,,,,,,,,,,,,,,2027,3,7,July,4,0,Sunday
2027-000186,2027-07-05,24,3,2,1,10.99,0.0,10.99,,,,,,,,,,,,,,,2027,3,7,July,5,1,Monday
2027-000187,2027-07-06,98,15,3,1,25.99,0.1,23.39,,,,,,,,,,,,,,,2027,3,7,July,6,2,Tuesday
2027-000188,2027-07-07,51,8,1,2,14.49,0.05,27.46,,,,,,,,,,,,,,,2027,3,7,July,7,3,Wednesday
2027-000189,2027-07-08,69,11,4,3,22.99,0.1,62.07,,,,,,,,,,,,,,,2027,3,7,July,8,4,Thursday
2027-000190,2027-07-09,21,2,2,1,9.99,0.0,9.99,,,,,,,,,,,,,,,2027,3,7,July,9,5,Friday
2027-000191,2027-07-10,112,9,3,1,18.49,0.0,18.49,,,,,,,,,,,,,,,2027,3,7,July,10,6,Saturday
2027-000192,2027-07-11,78,14,1,1,35.99,0.1,32.39,,,,,,,,,,,,,,,2027,3,7,July,11,0,Sunday
2027-000193,2027-07-12,30,5,4,2,16.99,0.05,32.29,,,,,,,,,,,,,,,2027,3,7,July,12,1,Monday
2027-000194,2027-07-13,90,7,2,3,15.49,0.1,41.72,,,,,,,,,,,,,,,2027,3,7,July,13,2,Tuesday
2027-000195,2027-07-14,35,3,1,1,10.99,0.0,10.99,,,,,,,,,,,,,,,2027,3,7,July,14,3,Wednesday
2027-000196,2027-07-15,63,12,3,1,20.99,0.05,19.94,,,,,,,,,,,,,,,2027,3,7,July,15,4,Thursday
2027-000197,2027-07-16,108,6,4,2,13.99,0.1,25.18,,,,,,,,,,,,,,,2027,3,7,July,16,5,Friday
2027-000198,2027-07-17,43,10,2,1,28.99,0.0,28.99,,,,,,,,,,,,,,,2027,3,7,July,17,6,Saturday
